Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.51,,,2022-03-14 12:11:52,2022-03-14 12:12:08,15.777s,PASSED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.51,,,2022-03-14 12:11:58,2022-03-14 12:11:59,0.463s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:11:58,2022-03-14 12:11:59,0.014s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.51,,,2022-03-14 12:11:59,2022-03-14 12:11:59,0.037s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:11:59,2022-03-14 12:11:59,0.042s,ERROR
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.51,,,2022-03-14 12:11:59,2022-03-14 12:12:08,8.644s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:11:59,2022-03-14 12:11:59,0.002s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.51,,,2022-03-14 12:11:59,2022-03-14 12:12:00,0.413s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.51,,,2022-03-14 12:12:00,2022-03-14 12:12:00,0.394s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.51,,,2022-03-14 12:12:00,2022-03-14 12:12:08,7.561s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:12:08,2022-03-14 12:12:08,0.003s,ERROR
