Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.84,,,2022-03-29 11:50:52,2022-03-29 11:51:47,55.322s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.84,,,2022-03-29 11:50:56,2022-03-29 11:50:59,3.549s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:50:56,2022-03-29 11:50:56,0.013s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.84,,,2022-03-29 11:50:56,2022-03-29 11:50:58,2.378s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:50:58,2022-03-29 11:50:59,0.809s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.84,,,2022-03-29 11:50:59,2022-03-29 11:51:09,9.634s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:50:59,2022-03-29 11:50:59,0.002s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.84,,,2022-03-29 11:51:00,2022-03-29 11:51:00,0.463s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.84,,,2022-03-29 11:51:00,2022-03-29 11:51:00,0.403s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:00,2022-03-29 11:51:08,7.914s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:51:08,2022-03-29 11:51:09,0.573s,PASSED
,,,,,,,
Test Cases/Add Account,Chrome 99.0.4844.84,,,2022-03-29 11:51:09,2022-03-29 11:51:47,38.510s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:51:09,2022-03-29 11:51:09,0.001s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:09,2022-03-29 11:51:10,0.656s,PASSED
"click(findTestObject(""Add Account Page/input_Account Surname_surname""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:10,2022-03-29 11:51:10,0.577s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Account Surname_surname""), TestUserSurname)",Chrome 99.0.4844.84,,,2022-03-29 11:51:10,2022-03-29 11:51:11,0.463s,PASSED
"click(findTestObject(""Add Account Page/td_Add Person""), STOP_ON_FAILURE)",Chrome 99.0.4844.84,,,2022-03-29 11:51:11,2022-03-29 11:51:11,0.502s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Name_name""), TestUserName)",Chrome 99.0.4844.84,,,2022-03-29 11:51:11,2022-03-29 11:51:12,0.518s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Surname_surname""), TestUserSurname)",Chrome 99.0.4844.84,,,2022-03-29 11:51:12,2022-03-29 11:51:12,0.488s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_ID Number_id_number""), ""7612140114088"")",Chrome 99.0.4844.84,,,2022-03-29 11:51:12,2022-03-29 11:51:13,0.565s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Email_email""), ""1Test@iits.co.za"")",Chrome 99.0.4844.84,,,2022-03-29 11:51:13,2022-03-29 11:51:13,0.549s,PASSED
"sendKeys(findTestObject(""Page_Test System AdminOnline/input_Cell Number_cell_number""), ""0833268624"")",Chrome 99.0.4844.84,,,2022-03-29 11:51:13,2022-03-29 11:51:14,0.496s,PASSED
"click(findTestObject(""Add Account Page/div_""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:14,2022-03-29 11:51:15,0.594s,PASSED
"click(findTestObject(""Add Account Page/div_Send By Email""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:15,2022-03-29 11:51:15,0.576s,PASSED
"click(findTestObject(""Add Account Page/div_Add Person""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:15,2022-03-29 11:51:16,0.532s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/span_Communicator_isc_8W""))",Chrome 99.0.4844.84,,,2022-03-29 11:51:16,2022-03-29 11:51:47,31.335s,FAILED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.84,,,2022-03-29 11:51:47,2022-03-29 11:51:47,0.373s,PASSED
