Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 100.0.4896.75,,,2022-04-14 12:47:20,2022-04-14 12:49:16,1m - 55.194s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 100.0.4896.75,,,2022-04-14 12:47:24,2022-04-14 12:47:25,0.790s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:47:24,2022-04-14 12:47:24,0.016s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 100.0.4896.75,,,2022-04-14 12:47:25,2022-04-14 12:47:25,0.039s,PASSED
Start listener action : sampleAfterTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:47:25,2022-04-14 12:47:25,0.424s,PASSED
,,,,,,,
Test Cases/Login,Chrome 100.0.4896.75,,,2022-04-14 12:47:25,2022-04-14 12:47:30,4.792s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:47:25,2022-04-14 12:47:25,0.000s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Username""), Username)",Chrome 100.0.4896.75,,,2022-04-14 12:47:25,2022-04-14 12:47:26,0.405s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Password""), Password)",Chrome 100.0.4896.75,,,2022-04-14 12:47:26,2022-04-14 12:47:26,0.367s,PASSED
"click(findTestObject(""Login Home Page/Button_Submit""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:26,2022-04-14 12:47:29,2.677s,PASSED
Start listener action : sampleAfterTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:47:29,2022-04-14 12:47:30,1.093s,PASSED
,,,,,,,
Test Cases/Add Account,Chrome 100.0.4896.75,,,2022-04-14 12:47:30,2022-04-14 12:49:16,1m - 45.681s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:47:30,2022-04-14 12:47:30,0.000s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:30,2022-04-14 12:47:31,0.695s,PASSED
"click(findTestObject(""Add Account Page/input_Account Surname_surname""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:31,2022-04-14 12:47:31,0.474s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Account Surname_surname""), TestUserSurname)",Chrome 100.0.4896.75,,,2022-04-14 12:47:31,2022-04-14 12:47:32,0.476s,PASSED
"click(findTestObject(""Add Account Page/Button_Add Person""), STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-14 12:47:32,2022-04-14 12:47:35,3.411s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Name_name""), TestUserName)",Chrome 100.0.4896.75,,,2022-04-14 12:47:35,2022-04-14 12:47:36,0.595s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Surname_surname""), TestUserSurname)",Chrome 100.0.4896.75,,,2022-04-14 12:47:36,2022-04-14 12:47:36,0.582s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_ID Number_id_number""), ""7612140114088"")",Chrome 100.0.4896.75,,,2022-04-14 12:47:36,2022-04-14 12:47:37,0.503s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Email_email""), ""1Test@iits.co.za"")",Chrome 100.0.4896.75,,,2022-04-14 12:47:37,2022-04-14 12:47:37,0.547s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Cell Number_cell_number""), ""0833268624"")",Chrome 100.0.4896.75,,,2022-04-14 12:47:37,2022-04-14 12:47:38,0.516s,PASSED
"click(findTestObject(""Add Account Page/div_""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:38,2022-04-14 12:47:38,0.496s,PASSED
"click(findTestObject(""Add Account Page/div_Send By Email""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:38,2022-04-14 12:47:39,0.583s,PASSED
"click(findTestObject(""Add Account Page/div_Add Person""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:39,2022-04-14 12:47:40,1.183s,PASSED
"check(findTestObject(""Add Account Page/Check_Communicator""))",Chrome 100.0.4896.75,,,2022-04-14 12:47:40,2022-04-14 12:48:51,1m - 11.079s,FAILED
Start listener action : sampleAfterTestCase,Chrome 100.0.4896.75,,,2022-04-14 12:48:51,2022-04-14 12:49:16,24.284s,ERROR
