Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Bulk Billing,Chrome 101.0.4951.67,,,2022-05-25 08:45:39,2022-05-25 08:46:08,29.048s,ERROR
,,,,,,,
Test Cases/Open Browser,Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:45,0.389s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:45,0.022s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:45,0.037s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:45,0.000s,PASSED
,,,,,,,
Test Cases/Login,Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:57,11.474s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:45,0.001s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Username""), Username)",Chrome 101.0.4951.67,,,2022-05-25 08:45:45,2022-05-25 08:45:46,0.434s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Password""), Password)",Chrome 101.0.4951.67,,,2022-05-25 08:45:46,2022-05-25 08:45:46,0.376s,PASSED
"click(findTestObject(""Login Home Page/Button_Submit""))",Chrome 101.0.4951.67,,,2022-05-25 08:45:46,2022-05-25 08:45:57,10.380s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:45:57,2022-05-25 08:45:57,0.001s,PASSED
,,,,,,,
Test Cases/Add Bulk Billing,Chrome 101.0.4951.67,,,2022-05-25 08:45:57,2022-05-25 08:46:08,11.420s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:45:57,2022-05-25 08:45:57,0.001s,PASSED
"click(findTestObject(""Page_Main Dashboard/Menu/a_Bulk Billing""))",Chrome 101.0.4951.67,,,2022-05-25 08:45:57,2022-05-25 08:45:58,0.810s,PASSED
"click(findTestObject(""Bulk Billing/Button_Add Billing Run""))",Chrome 101.0.4951.67,,,2022-05-25 08:45:58,2022-05-25 08:46:03,5.218s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Billing Category""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:03,2022-05-25 08:46:03,0.507s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_Billing Category_Option_Index_1""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:03,2022-05-25 08:46:04,0.559s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:04,2022-05-25 08:46:04,0.466s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""), ""2022-05-01"")",Chrome 101.0.4951.67,,,2022-05-25 08:46:04,2022-05-25 08:46:05,0.748s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:05,2022-05-25 08:46:06,0.364s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""), ""2022-05-31"")",Chrome 101.0.4951.67,,,2022-05-25 08:46:06,2022-05-25 08:46:06,0.623s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Service Name""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:06,2022-05-25 08:46:07,0.372s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/check_Service Name_Index_0""))",Chrome 101.0.4951.67,,,2022-05-25 08:46:07,2022-05-25 08:46:08,1.429s,PASSED
"element = WebUiCommonHelper.findWebElement(findTestObject(""Object Repository/Bulk Billing/Add Billing Run/iFrame_Service Name""), 30)",Chrome 101.0.4951.67,,,2022-05-25 08:46:08,2022-05-25 08:46:08,0.022s,ERROR
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 08:46:08,2022-05-25 08:46:08,0.000s,PASSED
