Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.51,,,2022-03-14 10:33:20,2022-03-14 10:33:44,24.173s,PASSED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.51,,,2022-03-14 10:33:20,2022-03-14 10:33:30,10.131s,PASSED
openBrowser(URL),Chrome 99.0.4844.51,,,2022-03-14 10:33:20,2022-03-14 10:33:30,9.568s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.51,,,2022-03-14 10:33:30,2022-03-14 10:33:30,0.046s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.51,,,2022-03-14 10:33:30,2022-03-14 10:33:44,13.714s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.51,,,2022-03-14 10:33:30,2022-03-14 10:33:31,0.417s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.51,,,2022-03-14 10:33:31,2022-03-14 10:33:31,0.346s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.51,,,2022-03-14 10:33:31,2022-03-14 10:33:44,12.664s,PASSED
