Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Bulk Billing,Chrome 101.0.4951.67,,,2022-05-25 11:54:27,2022-05-25 11:55:00,32.718s,ERROR
,,,,,,,
Test Cases/Open Browser,Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:34,0.370s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:34,0.013s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:34,0.039s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:34,0.000s,PASSED
,,,,,,,
Test Cases/Login,Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:42,7.622s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:34,0.006s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Username""), Username)",Chrome 101.0.4951.67,,,2022-05-25 11:54:34,2022-05-25 11:54:35,0.446s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Password""), Password)",Chrome 101.0.4951.67,,,2022-05-25 11:54:35,2022-05-25 11:54:35,0.383s,PASSED
"click(findTestObject(""Login Home Page/Button_Submit""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:35,2022-05-25 11:54:42,6.543s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:54:42,2022-05-25 11:54:42,0.001s,PASSED
,,,,,,,
Test Cases/Add Bulk Billing,Chrome 101.0.4951.67,,,2022-05-25 11:54:42,2022-05-25 11:55:00,18.309s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:54:42,2022-05-25 11:54:42,0.001s,PASSED
"click(findTestObject(""Page_Main Dashboard/Menu/a_Bulk Billing""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:42,2022-05-25 11:54:43,0.826s,PASSED
"click(findTestObject(""Bulk Billing/Button_Add Billing Run""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:43,2022-05-25 11:54:49,6.593s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Billing Category""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:49,2022-05-25 11:54:50,0.503s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_Billing Category_Option_Index_1""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:50,2022-05-25 11:54:51,0.579s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:51,2022-05-25 11:54:51,0.482s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""), ""2022-05-01"")",Chrome 101.0.4951.67,,,2022-05-25 11:54:51,2022-05-25 11:54:52,0.767s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:52,2022-05-25 11:54:53,1.555s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""), ""2022-05-31"")",Chrome 101.0.4951.67,,,2022-05-25 11:54:53,2022-05-25 11:54:54,0.631s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Service Name""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:54,2022-05-25 11:54:54,0.385s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/check_Service Name_Index_0""))",Chrome 101.0.4951.67,,,2022-05-25 11:54:54,2022-05-25 11:54:56,1.442s,PASSED
switchToDefaultContent(),Chrome 101.0.4951.67,,,2022-05-25 11:54:56,2022-05-25 11:54:56,0.047s,PASSED
"element = findWebElement(findTestObject(""Object Repository/Bulk Billing/Add Billing Run/iFrame_Service Name""), 3)",Chrome 101.0.4951.67,,,2022-05-25 11:54:56,2022-05-25 11:55:00,4.187s,ERROR
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.67,,,2022-05-25 11:55:00,2022-05-25 11:55:00,0.000s,PASSED
