Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.82,,,2022-03-23 14:11:42,2022-03-23 14:12:33,51.139s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.82,,,2022-03-23 14:11:45,2022-03-23 14:11:48,2.983s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:11:45,2022-03-23 14:11:45,0.025s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.82,,,2022-03-23 14:11:45,2022-03-23 14:11:47,1.807s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:11:47,2022-03-23 14:11:48,0.787s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.82,,,2022-03-23 14:11:48,2022-03-23 14:11:59,10.938s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:11:48,2022-03-23 14:11:48,0.002s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.82,,,2022-03-23 14:11:48,2022-03-23 14:11:49,0.459s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.82,,,2022-03-23 14:11:49,2022-03-23 14:11:49,0.395s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.82,,,2022-03-23 14:11:49,2022-03-23 14:11:58,9.121s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:11:58,2022-03-23 14:11:59,0.707s,PASSED
,,,,,,,
Test Cases/Add Account,Chrome 99.0.4844.82,,,2022-03-23 14:11:59,2022-03-23 14:12:33,34.121s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:11:59,2022-03-23 14:11:59,0.001s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/a_New Account""))",Chrome 99.0.4844.82,,,2022-03-23 14:11:59,2022-03-23 14:12:00,0.654s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/input_Account Surname_surname""))",Chrome 99.0.4844.82,,,2022-03-23 14:12:00,2022-03-23 14:12:00,0.480s,PASSED
"sendKeys(findTestObject(""Add Account Page/Page_Test System AdminOnline/input_Account Surname_surname""), TestUserSurname)",Chrome 99.0.4844.82,,,2022-03-23 14:12:00,2022-03-23 14:12:01,0.472s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/td_Add Person""), STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-23 14:12:01,2022-03-23 14:12:01,0.521s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/input_Name_name""))",Chrome 99.0.4844.82,,,2022-03-23 14:12:01,2022-03-23 14:12:33,31.395s,FAILED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-23 14:12:33,2022-03-23 14:12:33,0.357s,PASSED
