Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Edge Chromium 99,,,2022-03-24 10:32:07,2022-03-24 10:32:29,21.778s,PASSED
,,,,,,,
Test Cases/Open Browser,Edge Chromium 99,,,2022-03-24 10:32:11,2022-03-24 10:32:12,0.809s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 99,,,2022-03-24 10:32:11,2022-03-24 10:32:11,0.020s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Edge Chromium 99,,,2022-03-24 10:32:12,2022-03-24 10:32:12,0.048s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 99,,,2022-03-24 10:32:12,2022-03-24 10:32:12,0.421s,PASSED
,,,,,,,
Test Cases/Login,Edge Chromium 99,,,2022-03-24 10:32:12,2022-03-24 10:32:19,7.192s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 99,,,2022-03-24 10:32:12,2022-03-24 10:32:12,0.004s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Edge Chromium 99,,,2022-03-24 10:32:12,2022-03-24 10:32:13,0.484s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Edge Chromium 99,,,2022-03-24 10:32:13,2022-03-24 10:32:13,0.417s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Edge Chromium 99,,,2022-03-24 10:32:13,2022-03-24 10:32:18,4.313s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 99,,,2022-03-24 10:32:18,2022-03-24 10:32:19,1.693s,PASSED
,,,,,,,
Test Cases/Add Account,Edge Chromium 99,,,2022-03-24 10:32:19,2022-03-24 10:32:29,9.404s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 99,,,2022-03-24 10:32:19,2022-03-24 10:32:19,0.000s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",Edge Chromium 99,,,2022-03-24 10:32:20,2022-03-24 10:32:20,0.689s,PASSED
"click(findTestObject(""Add Account Page/input_Account Surname_surname""))",Edge Chromium 99,,,2022-03-24 10:32:20,2022-03-24 10:32:24,3.341s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Account Surname_surname""), TestUserSurname)",Edge Chromium 99,,,2022-03-24 10:32:24,2022-03-24 10:32:24,0.471s,PASSED
"click(findTestObject(""Add Account Page/td_Add Person""), STOP_ON_FAILURE)",Edge Chromium 99,,,2022-03-24 10:32:24,2022-03-24 10:32:25,0.516s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Name_name""), TestUserName)",Edge Chromium 99,,,2022-03-24 10:32:25,2022-03-24 10:32:25,0.602s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Surname_surname""), TestUserSurname)",Edge Chromium 99,,,2022-03-24 10:32:25,2022-03-24 10:32:26,0.490s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_ID Number_id_number""), ""7612140114088"")",Edge Chromium 99,,,2022-03-24 10:32:26,2022-03-24 10:32:26,0.511s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Email_email""), ""1Test@iits.co.za"")",Edge Chromium 99,,,2022-03-24 10:32:26,2022-03-24 10:32:27,0.549s,PASSED
"click(findTestObject(""Add Account Page/div_""))",Edge Chromium 99,,,2022-03-24 10:32:27,2022-03-24 10:32:27,0.509s,PASSED
"click(findTestObject(""Add Account Page/div_Send By Email""))",Edge Chromium 99,,,2022-03-24 10:32:27,2022-03-24 10:32:28,0.573s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 99,,,2022-03-24 10:32:28,2022-03-24 10:32:29,0.885s,PASSED
