Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.82,,,2022-03-24 07:59:40,2022-03-24 08:00:27,47.478s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:44,0.825s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:44,0.002s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:44,0.040s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:44,0.433s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:50,5.267s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 07:59:44,2022-03-24 07:59:44,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.82,,,2022-03-24 07:59:45,2022-03-24 07:59:45,0.444s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.82,,,2022-03-24 07:59:45,2022-03-24 07:59:46,0.378s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.82,,,2022-03-24 07:59:46,2022-03-24 07:59:48,2.360s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 07:59:48,2022-03-24 07:59:50,1.838s,PASSED
,,,,,,,
Test Cases/Add Account,Chrome 99.0.4844.82,,,2022-03-24 07:59:50,2022-03-24 08:00:27,37.605s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 07:59:50,2022-03-24 07:59:50,0.001s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",Chrome 99.0.4844.82,,,2022-03-24 07:59:50,2022-03-24 07:59:51,0.630s,PASSED
"click(findTestObject(""Add Account Page/input_Account Surname_surname""))",Chrome 99.0.4844.82,,,2022-03-24 07:59:51,2022-03-24 07:59:51,0.579s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Account Surname_surname""), TestUserSurname)",Chrome 99.0.4844.82,,,2022-03-24 07:59:51,2022-03-24 07:59:52,0.476s,PASSED
"click(findTestObject(""Add Account Page/td_Add Person""), STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 07:59:52,2022-03-24 07:59:52,0.505s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Name_name""), TestUserName)",Chrome 99.0.4844.82,,,2022-03-24 07:59:52,2022-03-24 07:59:53,1.290s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Surname_surname""), TestUserSurname)",Chrome 99.0.4844.82,,,2022-03-24 07:59:53,2022-03-24 07:59:54,0.484s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_ID Number_id_number""), ""7612140114088"")",Chrome 99.0.4844.82,,,2022-03-24 07:59:54,2022-03-24 07:59:55,0.608s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Email_email""), ""1Test@iits.co.za"")",Chrome 99.0.4844.82,,,2022-03-24 07:59:55,2022-03-24 07:59:55,0.549s,PASSED
"click(findTestObject(""Add Account Page/div_""))",Chrome 99.0.4844.82,,,2022-03-24 07:59:55,2022-03-24 07:59:56,0.494s,PASSED
"click(findTestObject(""Add Account Page/div_Send By Email""))",Chrome 99.0.4844.82,,,2022-03-24 07:59:56,2022-03-24 08:00:27,31.359s,FAILED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 08:00:27,2022-03-24 08:00:27,0.364s,PASSED
