Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.51,,,2022-03-14 12:23:52,2022-03-14 12:24:20,28.579s,PASSED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:03,0.793s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:03,0.019s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:03,0.043s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:03,0.432s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:20,16.724s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:24:03,2022-03-14 12:24:03,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.51,,,2022-03-14 12:24:04,2022-03-14 12:24:04,0.394s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.51,,,2022-03-14 12:24:04,2022-03-14 12:24:04,0.344s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.51,,,2022-03-14 12:24:04,2022-03-14 12:24:19,14.809s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.51,,,2022-03-14 12:24:19,2022-03-14 12:24:20,0.872s,PASSED
