Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Bulk Billing,Chrome 101.0.4951.54,,,2022-05-16 16:04:49,2022-05-16 16:05:34,44.992s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 101.0.4951.54,,,2022-05-16 16:04:57,2022-05-16 16:04:58,0.354s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:04:57,2022-05-16 16:04:57,0.014s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:04:58,0.038s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:04:58,0.000s,PASSED
,,,,,,,
Test Cases/Login,Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:05:07,9.526s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:04:58,0.000s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Username""), Username)",Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:04:58,0.427s,PASSED
"sendKeys(findTestObject(""Login Home Page/Input_Password""), Password)",Chrome 101.0.4951.54,,,2022-05-16 16:04:58,2022-05-16 16:04:59,0.380s,PASSED
"click(findTestObject(""Login Home Page/Button_Submit""))",Chrome 101.0.4951.54,,,2022-05-16 16:04:59,2022-05-16 16:05:07,8.463s,PASSED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:05:07,2022-05-16 16:05:07,0.000s,PASSED
,,,,,,,
Test Cases/Add Bulk Billing,Chrome 101.0.4951.54,,,2022-05-16 16:05:07,2022-05-16 16:05:34,26.868s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:05:07,2022-05-16 16:05:07,0.000s,PASSED
"click(findTestObject(""Page_Main Dashboard/Menu/a_Bulk Billing""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:07,2022-05-16 16:05:08,0.840s,PASSED
"click(findTestObject(""Bulk Billing/Button_Add Billing Run""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:08,2022-05-16 16:05:14,5.869s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Billing Category""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:14,2022-05-16 16:05:15,0.497s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_Billing Category_Option_Index_1""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:15,2022-05-16 16:05:15,0.588s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:15,2022-05-16 16:05:16,0.469s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_From Date Description""), ""2022-05-01"")",Chrome 101.0.4951.54,,,2022-05-16 16:05:16,2022-05-16 16:05:16,0.765s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:16,2022-05-16 16:05:17,0.347s,PASSED
"setText(findTestObject(""Bulk Billing/Add Billing Run/input_To Date Description""), ""2022-05-31"")",Chrome 101.0.4951.54,,,2022-05-16 16:05:17,2022-05-16 16:05:18,0.879s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/drop_arrow_Service Name""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:18,2022-05-16 16:05:18,0.376s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/check_Service Name_Index_0""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:18,2022-05-16 16:05:19,0.675s,PASSED
"click(findTestObject(""Bulk Billing/Add Billing Run/label_Service Name""))",Chrome 101.0.4951.54,,,2022-05-16 16:05:19,2022-05-16 16:05:34,15.279s,FAILED
Start listener action : sampleAfterTestCase,Chrome 101.0.4951.54,,,2022-05-16 16:05:34,2022-05-16 16:05:34,0.000s,PASSED
