Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,Chrome 99.0.4844.82,,,2022-03-24 11:38:14,2022-03-24 11:39:02,48.778s,FAILED
,,,,,,,
Test Cases/Open Browser,Chrome 99.0.4844.82,,,2022-03-24 11:38:17,2022-03-24 11:38:18,0.855s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:38:17,2022-03-24 11:38:17,0.017s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",Chrome 99.0.4844.82,,,2022-03-24 11:38:18,2022-03-24 11:38:18,0.056s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:38:18,2022-03-24 11:38:18,0.434s,PASSED
,,,,,,,
Test Cases/Login,Chrome 99.0.4844.82,,,2022-03-24 11:38:18,2022-03-24 11:38:24,5.602s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:38:18,2022-03-24 11:38:18,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",Chrome 99.0.4844.82,,,2022-03-24 11:38:18,2022-03-24 11:38:19,0.413s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Password""), Password)",Chrome 99.0.4844.82,,,2022-03-24 11:38:19,2022-03-24 11:38:19,0.359s,PASSED
"click(findTestObject(""Object Repository/Login Home Page/Login Submit""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:19,2022-03-24 11:38:22,3.283s,PASSED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:38:22,2022-03-24 11:38:24,1.289s,PASSED
,,,,,,,
Test Cases/Add Account,Chrome 99.0.4844.82,,,2022-03-24 11:38:24,2022-03-24 11:39:02,38.686s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:38:24,2022-03-24 11:38:24,0.000s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:24,2022-03-24 11:38:25,0.655s,PASSED
"click(findTestObject(""Add Account Page/input_Account Surname_surname""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:25,2022-03-24 11:38:25,0.475s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Account Surname_surname""), TestUserSurname)",Chrome 99.0.4844.82,,,2022-03-24 11:38:25,2022-03-24 11:38:26,0.478s,PASSED
"click(findTestObject(""Add Account Page/td_Add Person""), STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 11:38:26,2022-03-24 11:38:26,0.505s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Name_name""), TestUserName)",Chrome 99.0.4844.82,,,2022-03-24 11:38:26,2022-03-24 11:38:27,0.527s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Surname_surname""), TestUserSurname)",Chrome 99.0.4844.82,,,2022-03-24 11:38:27,2022-03-24 11:38:27,0.503s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_ID Number_id_number""), ""7612140114088"")",Chrome 99.0.4844.82,,,2022-03-24 11:38:27,2022-03-24 11:38:28,0.513s,PASSED
"sendKeys(findTestObject(""Add Account Page/input_Email_email""), ""1Test@iits.co.za"")",Chrome 99.0.4844.82,,,2022-03-24 11:38:28,2022-03-24 11:38:28,0.556s,PASSED
"sendKeys(findTestObject(""Page_Test System AdminOnline/input_Cell Number_cell_number""), ""0833268624"")",Chrome 99.0.4844.82,,,2022-03-24 11:38:28,2022-03-24 11:38:29,0.533s,PASSED
"click(findTestObject(""Add Account Page/div_""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:29,2022-03-24 11:38:29,0.499s,PASSED
"click(findTestObject(""Add Account Page/div_Send By Email""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:29,2022-03-24 11:38:30,0.571s,PASSED
"click(findTestObject(""Add Account Page/div_Add Person""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:30,2022-03-24 11:38:30,0.552s,PASSED
"click(findTestObject(""Add Account Page/Page_Test System AdminOnline/span_Communicator_isc_8W""))",Chrome 99.0.4844.82,,,2022-03-24 11:38:30,2022-03-24 11:39:02,31.662s,FAILED
Start listener action : sampleAfterTestCase,Chrome 99.0.4844.82,,,2022-03-24 11:39:02,2022-03-24 11:39:02,0.388s,PASSED
