Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Create New User,,,,2022-03-24 08:02:58,2022-03-24 08:03:04,5.659s,FAILED
,,,,,,,
Test Cases/Open Browser,,,,2022-03-24 08:03:02,2022-03-24 08:03:03,0.400s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-03-24 08:03:02,2022-03-24 08:03:02,0.015s,PASSED
"verifyMatch(getWindowTitle(), ""Test System AdminOnline"", false)",,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.018s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.053s,ERROR
,,,,,,,
Test Cases/Login,,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.394s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Login Home Page/Login Username""), Username)",,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.101s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.011s,ERROR
,,,,,,,
Test Cases/Add Account,,,,2022-03-24 08:03:03,2022-03-24 08:03:04,0.353s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-03-24 08:03:03,2022-03-24 08:03:03,0.001s,PASSED
"click(findTestObject(""Add Account Page/a_New Account""))",,,,2022-03-24 08:03:04,2022-03-24 08:03:04,0.057s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-03-24 08:03:04,2022-03-24 08:03:04,0.006s,ERROR
